date,route,attempted,succeeded
06/23/2013,Disappointment Cleaver,12,0
06/23/2013,Kautz Glacier,4,4
06/23/2013,Disappointment Cleaver,5,0
06/23/2013,Disappointment Cleaver,3,0
06/23/2013,Disappointment Cleaver,2,2
06/23/2013,Emmons-Winthrop,12,0
06/23/2013,Kautz Glacier,7,0
06/23/2013,Disappointment Cleaver,9,0
06/23/2013,Disappointment Cleaver,12,0
06/23/2013,Disappointment Cleaver,3,0
06/24/2013,Emmons-Winthrop,5,0
06/24/2013,Disappointment Cleaver,2,0
06/24/2013,Disappointment Cleaver,5,0
06/24/2013,Disappointment Cleaver,2,0
06/24/2013,Disappointment Cleaver,2,0
06/24/2013,Disappointment Cleaver,2,0
06/24/2013,Emmons-Winthrop,12,0
06/24/2013,Disappointment Cleaver,3,0
06/25/2013,Disappointment Cleaver,12,0
06/25/2013,Emmons-Winthrop,5,0
06/25/2013,Emmons-Winthrop,4,0
06/25/2013,Disappointment Cleaver,12,0
06/25/2013,Kautz Glacier,12,0
06/25/2013,Emmons-Winthrop,2,0
06/25/2013,Disappointment Cleaver,3,0
06/25/2013,Disappointment Cleaver,12,0
06/25/2013,Liberty Ridge,6,0
06/25/2013,Ptarmigan Ridge,2,0
06/25/2013,Emmons-Winthrop,8,0
06/25/2013,Liberty Ridge,3,3
06/25/2013,Disappointment Cleaver,2,0
06/25/2013,Disappointment Cleaver,2,0
06/25/2013,Disappointment Cleaver,12,0
06/25/2013,Disappointment Cleaver,4,0
06/25/2013,Disappointment Cleaver,3,0
06/26/2013,Fuhrer's Finger,6,0
06/26/2013,Emmons-Winthrop,2,2
06/26/2013,Emmons-Winthrop,2,0
06/26/2013,Disappointment Cleaver,2,0
06/26/2013,Disappointment Cleaver,11,0
06/26/2013,Disappointment Cleaver,2,0
06/26/2013,Disappointment Cleaver,3,0
06/26/2013,Disappointment Cleaver,12,0
06/26/2013,Disappointment Cleaver,12,0
06/26/2013,Disappointment Cleaver,2,0
06/26/2013,Disappointment Cleaver,3,0
06/26/2013,Fuhrer's Finger,4,0
06/27/2013,Disappointment Cleaver,12,0
06/27/2013,Liberty Ridge,2,0
06/27/2013,Disappointment Cleaver,5,0
06/27/2013,Disappointment Cleaver,3,0
06/27/2013,Kautz Glacier,3,0
06/27/2013,Emmons-Winthrop,4,0
06/27/2013,Liberty Ridge,1,0
06/27/2013,Disappointment Cleaver,5,0
06/27/2013,Disappointment Cleaver,5,0
06/27/2013,Emmons-Winthrop,2,2
06/27/2013,Disappointment Cleaver,12,0
06/27/2013,Disappointment Cleaver,12,0
06/27/2013,Disappointment Cleaver,12,0
06/27/2013,Disappointment Cleaver,4,0
06/27/2013,Little Tahoma,2,0
06/28/2013,Emmons-Winthrop,7,5
06/28/2013,Liberty Ridge,2,1
06/28/2013,Kautz Glacier,3,0
06/28/2013,Disappointment Cleaver,6,0
06/28/2013,Emmons-Winthrop,2,2
06/28/2013,Emmons-Winthrop,4,4
06/28/2013,Disappointment Cleaver,2,0
06/28/2013,Disappointment Cleaver,3,0
06/28/2013,Disappointment Cleaver,4,3
06/28/2013,Kautz Glacier,2,0
06/28/2013,Liberty Ridge,3,3
06/28/2013,Disappointment Cleaver,2,2
06/28/2013,Disappointment Cleaver,8,0
06/28/2013,Liberty Ridge,2,2
06/28/2013,Little Tahoma,3,0
06/28/2013,Disappointment Cleaver,1,0
06/28/2013,Emmons-Winthrop,2,0
06/28/2013,Disappointment Cleaver,6,6
06/28/2013,Disappointment Cleaver,6,6
06/28/2013,Disappointment Cleaver,2,2
06/28/2013,Emmons-Winthrop,2,2
06/28/2013,Emmons-Winthrop,3,0
06/28/2013,Liberty Ridge,2,2
06/28/2013,Disappointment Cleaver,12,12
06/28/2013,Emmons-Winthrop,6,6
06/28/2013,Emmons-Winthrop,5,0
06/28/2013,Disappointment Cleaver,12,9
06/28/2013,Little Tahoma,2,2
06/28/2013,Disappointment Cleaver,3,0
06/28/2013,Disappointment Cleaver,3,3
06/28/2013,Emmons-Winthrop,2,0
06/28/2013,Disappointment Cleaver,4,0
06/28/2013,Disappointment Cleaver,4,0
06/28/2013,Disappointment Cleaver,4,0
06/28/2013,Emmons-Winthrop,2,2
06/28/2013,Disappointment Cleaver,1,1
06/28/2013,Emmons-Winthrop,2,2
06/28/2013,Disappointment Cleaver,2,0
06/29/2013,Disappointment Cleaver,12,8
06/29/2013,Emmons-Winthrop,2,2
06/29/2013,Kautz Glacier,3,0
06/29/2013,Emmons-Winthrop,4,0
06/29/2013,Disappointment Cleaver,5,0
06/29/2013,Emmons-Winthrop,5,3
06/29/2013,glacier only - no summit attempt,2,0
06/29/2013,Emmons-Winthrop,2,2
06/29/2013,Disappointment Cleaver,3,2
06/29/2013,Disappointment Cleaver,2,0
06/29/2013,Disappointment Cleaver,2,2
06/29/2013,Emmons-Winthrop,2,0
06/29/2013,Disappointment Cleaver,3,3
06/29/2013,Emmons-Winthrop,4,0
06/29/2013,Disappointment Cleaver,4,0
06/29/2013,Liberty Ridge,3,3
06/29/2013,Disappointment Cleaver,3,3
06/29/2013,Disappointment Cleaver,2,2
06/29/2013,Disappointment Cleaver,2,0
06/29/2013,Disappointment Cleaver,2,2
06/29/2013,glacier only - no summit attempt,3,0
06/29/2013,Emmons-Winthrop,7,4
06/29/2013,Disappointment Cleaver,2,0
06/29/2013,Disappointment Cleaver,4,0
06/29/2013,Disappointment Cleaver,4,3
06/29/2013,Emmons-Winthrop,4,4
06/29/2013,Disappointment Cleaver,2,2
06/29/2013,Disappointment Cleaver,11,10
06/29/2013,Disappointment Cleaver,4,4
06/29/2013,Kautz Glacier,2,0
06/29/2013,Emmons-Winthrop,8,8
06/29/2013,Emmons-Winthrop,2,2
06/29/2013,Emmons-Winthrop,3,3
06/29/2013,Disappointment Cleaver,4,3
06/29/2013,Disappointment Cleaver,6,0
06/29/2013,Emmons-Winthrop,4,4
06/30/2013,Kautz Glacier,6,4
06/30/2013,Emmons-Winthrop,2,2
06/30/2013,Disappointment Cleaver,2,2
06/30/2013,Disappointment Cleaver,4,0
06/30/2013,Emmons-Winthrop,3,3
06/30/2013,Emmons-Winthrop,6,3
06/30/2013,Disappointment Cleaver,12,10
06/30/2013,Disappointment Cleaver,6,0
06/30/2013,Liberty Ridge,4,4
06/30/2013,Disappointment Cleaver,3,0
06/30/2013,Disappointment Cleaver,12,9
06/30/2013,Disappointment Cleaver,12,7
06/30/2013,Emmons-Winthrop,12,0
06/30/2013,Disappointment Cleaver,3,3
06/30/2013,Fuhrer's Finger,6,6
06/30/2013,Disappointment Cleaver,2,2
06/30/2013,Disappointment Cleaver,4,4
06/30/2013,Liberty Ridge,2,2
1/07/2013,Disappointment Cleaver,12,10
1/07/2013,Disappointment Cleaver,2,0
1/07/2013,Disappointment Cleaver,3,3
1/07/2013,Disappointment Cleaver,2,2
1/07/2013,Disappointment Cleaver,2,0
1/07/2013,Disappointment Cleaver,10,10
1/07/2013,Emmons-Winthrop,4,4
1/07/2013,Disappointment Cleaver,2,2
1/07/2013,Kautz Glacier,3,3
1/07/2013,Emmons-Winthrop,12,10
1/07/2013,Disappointment Cleaver,12,10
1/07/2013,Disappointment Cleaver,2,0
1/07/2013,Emmons-Winthrop,4,4
1/07/2013,Disappointment Cleaver,6,6
1/07/2013,Liberty Ridge,2,2
1/07/2013,Disappointment Cleaver,2,0
1/07/2013,Disappointment Cleaver,11,4
1/07/2013,Disappointment Cleaver,12,12
1/07/2013,Disappointment Cleaver,4,4
1/07/2013,Kautz Glacier,2,2
1/07/2013,Disappointment Cleaver,5,0
1/07/2013,Disappointment Cleaver,3,3
1/07/2013,Disappointment Cleaver,2,0
2/07/2013,Kautz Glacier,2,2
2/07/2013,Tahoma Glacier,3,2
2/07/2013,Disappointment Cleaver,12,12
2/07/2013,Emmons-Winthrop,2,0
2/07/2013,Emmons-Winthrop,3,0
2/07/2013,Ptarmigan Ridge,2,0
2/07/2013,Disappointment Cleaver,2,2
2/07/2013,Disappointment Cleaver,4,4
2/07/2013,Kautz Glacier,11,11
2/07/2013,Disappointment Cleaver,12,0
2/07/2013,Emmons-Winthrop,5,5
2/07/2013,Disappointment Cleaver,2,0
2/07/2013,Disappointment Cleaver,3,0
3/07/2013,Disappointment Cleaver,11,11
3/07/2013,Kautz Glacier,2,0
3/07/2013,Disappointment Cleaver,2,2
3/07/2013,Emmons-Winthrop,5,4
3/07/2013,Emmons-Winthrop,8,6
3/07/2013,Kautz Glacier,2,0
3/07/2013,Emmons-Winthrop,4,0
3/07/2013,Emmons-Winthrop,3,2
3/07/2013,Disappointment Cleaver,2,2
3/07/2013,Disappointment Cleaver,2,2
3/07/2013,Fuhrer's Finger,6,6
3/07/2013,Emmons-Winthrop,5,0
3/07/2013,Disappointment Cleaver,6,6
3/07/2013,Liberty Ridge,3,3
3/07/2013,Disappointment Cleaver,12,9
3/07/2013,Disappointment Cleaver,12,9
3/07/2013,Disappointment Cleaver,3,3
3/07/2013,Emmons-Winthrop,9,0
3/07/2013,Emmons-Winthrop,2,2
4/07/2013,Disappointment Cleaver,3,0
4/07/2013,Emmons-Winthrop,6,5
4/07/2013,Disappointment Cleaver,4,4
4/07/2013,Disappointment Cleaver,5,4
4/07/2013,Disappointment Cleaver,5,5
4/07/2013,Disappointment Cleaver,3,3
4/07/2013,Emmons-Winthrop,3,3
4/07/2013,Disappointment Cleaver,2,0
4/07/2013,Disappointment Cleaver,3,0
4/07/2013,Disappointment Cleaver,1,1
4/07/2013,Disappointment Cleaver,2,0
4/07/2013,Disappointment Cleaver,4,4
4/07/2013,Disappointment Cleaver,8,6
4/07/2013,Disappointment Cleaver,2,0
4/07/2013,Disappointment Cleaver,3,0
4/07/2013,Kautz Glacier,2,0
4/07/2013,Little Tahoma,4,4
4/07/2013,Disappointment Cleaver,1,0
4/07/2013,Disappointment Cleaver,3,3
4/07/2013,Emmons-Winthrop,3,0
4/07/2013,Kautz Glacier,2,0
4/07/2013,Little Tahoma,8,0
4/07/2013,Disappointment Cleaver,3,3
4/07/2013,Disappointment Cleaver,3,0
4/07/2013,Disappointment Cleaver,5,5
4/07/2013,Emmons-Winthrop,8,8
4/07/2013,Emmons-Winthrop,3,0
4/07/2013,Mowich Face,3,3
4/07/2013,Disappointment Cleaver,4,0
4/07/2013,Disappointment Cleaver,4,4
4/07/2013,Emmons-Winthrop,4,0
4/07/2013,Disappointment Cleaver,8,4
4/07/2013,Disappointment Cleaver,3,4
4/07/2013,Emmons-Winthrop,2,2
4/07/2013,Disappointment Cleaver,6,0
4/07/2013,Disappointment Cleaver,2,2
4/07/2013,Disappointment Cleaver,2,0
4/07/2013,Emmons-Winthrop,2,2
4/07/2013,Emmons-Winthrop,5,3
4/07/2013,Disappointment Cleaver,2,0
4/07/2013,Disappointment Cleaver,4,4
4/07/2013,Emmons-Winthrop,6,6
4/07/2013,Disappointment Cleaver,3,0
4/07/2013,Disappointment Cleaver,3,3
4/07/2013,Disappointment Cleaver,4,0
4/07/2013,Disappointment Cleaver,2,2
5/07/2013,Disappointment Cleaver,12,11
5/07/2013,Emmons-Winthrop,3,3
5/07/2013,Kautz Glacier,2,0
5/07/2013,Ptarmigan Ridge,2,2
5/07/2013,Emmons-Winthrop,4,2
5/07/2013,Disappointment Cleaver,5,0
5/07/2013,Emmons-Winthrop,3,3
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Emmons-Winthrop,6,6
5/07/2013,Disappointment Cleaver,3,3
5/07/2013,Emmons-Winthrop,4,4
5/07/2013,Emmons-Winthrop,3,3
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Disappointment Cleaver,2,0
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Disappointment Cleaver,5,5
5/07/2013,Emmons-Winthrop,3,3
5/07/2013,Emmons-Winthrop,4,4
5/07/2013,Disappointment Cleaver,5,0
5/07/2013,Disappointment Cleaver,10,10
5/07/2013,Disappointment Cleaver,8,6
5/07/2013,Disappointment Cleaver,8,5
5/07/2013,Emmons-Winthrop,2,2
5/07/2013,Tahoma Glacier,4,4
5/07/2013,Liberty Ridge,2,2
5/07/2013,Disappointment Cleaver,7,7
5/07/2013,Emmons-Winthrop,5,5
5/07/2013,Disappointment Cleaver,4,4
5/07/2013,Emmons-Winthrop,6,6
5/07/2013,Disappointment Cleaver,4,0
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Kautz Glacier,3,3
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Disappointment Cleaver,4,4
5/07/2013,Kautz Cleaver,1,0
5/07/2013,Disappointment Cleaver,2,2
5/07/2013,Disappointment Cleaver,4,1
6/07/2013,Emmons-Winthrop,4,3
6/07/2013,Disappointment Cleaver,2,0
6/07/2013,Disappointment Cleaver,6,0
6/07/2013,Disappointment Cleaver,12,11
6/07/2013,Disappointment Cleaver,3,3
6/07/2013,Disappointment Cleaver,5,0
6/07/2013,Emmons-Winthrop,3,0
6/07/2013,Fuhrer's Finger,3,3
6/07/2013,Emmons-Winthrop,2,2
6/07/2013,Disappointment Cleaver,3,3
6/07/2013,Emmons-Winthrop,9,9
6/07/2013,glacier only - no summit attempt,2,0
6/07/2013,Disappointment Cleaver,12,12
6/07/2013,Disappointment Cleaver,1,1
6/07/2013,Liberty Ridge,3,0
6/07/2013,Disappointment Cleaver,2,2
6/07/2013,Little Tahoma,7,0
6/07/2013,Kautz Glacier,1,1
6/07/2013,Disappointment Cleaver,4,0
6/07/2013,Emmons-Winthrop,3,3
6/07/2013,Disappointment Cleaver,5,3
6/07/2013,Disappointment Cleaver,2,2
6/07/2013,Disappointment Cleaver,3,0
6/07/2013,Disappointment Cleaver,3,3
6/07/2013,Disappointment Cleaver,2,1
6/07/2013,Disappointment Cleaver,6,6
6/07/2013,Disappointment Cleaver,12,12
6/07/2013,Little Tahoma,6,6
6/07/2013,Disappointment Cleaver,12,9
6/07/2013,Emmons-Winthrop,2,2
6/07/2013,Disappointment Cleaver,5,0
7/07/2013,Emmons-Winthrop,12,12
7/07/2013,Disappointment Cleaver,12,9
7/07/2013,Ptarmigan Ridge,2,0
7/07/2013,Kautz Glacier,3,3
7/07/2013,Disappointment Cleaver,6,6
7/07/2013,Disappointment Cleaver,7,6
7/07/2013,Fuhrer's Finger,5,5
7/07/2013,Disappointment Cleaver,5,5
7/07/2013,Disappointment Cleaver,2,0
7/07/2013,Kautz Glacier,11,11
7/07/2013,Disappointment Cleaver,8,8
7/07/2013,Disappointment Cleaver,2,2
7/07/2013,Disappointment Cleaver,5,0
7/07/2013,Disappointment Cleaver,3,0
7/07/2013,Kautz Cleaver,2,0
7/07/2013,Disappointment Cleaver,4,4
7/07/2013,Emmons-Winthrop,12,0
7/07/2013,Disappointment Cleaver,12,9
7/07/2013,Disappointment Cleaver,3,3
7/07/2013,Little Tahoma,3,0
7/07/2013,Disappointment Cleaver,3,3
7/07/2013,Disappointment Cleaver,2,2
7/07/2013,Kautz Cleaver,8,6
8/07/2013,Disappointment Cleaver,2,0
8/07/2013,Emmons-Winthrop,4,4
8/07/2013,Disappointment Cleaver,12,6
8/07/2013,Disappointment Cleaver,8,8
8/07/2013,Emmons-Winthrop,3,3
8/07/2013,Disappointment Cleaver,2,2
8/07/2013,Disappointment Cleaver,12,12
8/07/2013,Disappointment Cleaver,6,0
8/07/2013,Disappointment Cleaver,3,3
8/07/2013,Emmons-Winthrop,3,3
8/07/2013,Kautz Glacier,6,6
8/07/2013,Disappointment Cleaver,10,10
8/07/2013,Disappointment Cleaver,12,6
8/07/2013,Disappointment Cleaver,12,8
8/07/2013,Disappointment Cleaver,12,7
8/07/2013,Emmons-Winthrop,3,3
8/07/2013,Disappointment Cleaver,3,0
8/07/2013,Liberty Ridge,2,0
8/07/2013,Disappointment Cleaver,3,0
8/07/2013,Emmons-Winthrop,6,0
8/07/2013,Disappointment Cleaver,2,0
9/07/2013,Kautz Glacier,11,8
9/07/2013,Disappointment Cleaver,12,9
9/07/2013,Disappointment Cleaver,2,2
9/07/2013,Kautz Glacier,6,0
9/07/2013,Emmons-Winthrop,2,0
9/07/2013,Emmons-Winthrop,12,0
9/07/2013,Emmons-Winthrop,5,0
9/07/2013,Disappointment Cleaver,10,11
9/07/2013,Disappointment Cleaver,10,0
9/07/2013,Disappointment Cleaver,3,3
9/07/2013,Disappointment Cleaver,11,6
9/07/2013,Disappointment Cleaver,11,6
9/07/2013,Emmons-Winthrop,2,2
9/07/2013,Disappointment Cleaver,2,2
10/07/2013,Kautz Glacier,2,2
10/07/2013,Sunset Amphitheater,4,3
10/07/2013,Disappointment Cleaver,12,10
10/07/2013,Disappointment Cleaver,12,8
10/07/2013,Disappointment Cleaver,4,4
10/07/2013,Disappointment Cleaver,2,0
10/07/2013,Kautz Glacier,3,0
10/07/2013,Disappointment Cleaver,2,2
10/07/2013,Disappointment Cleaver,12,9
10/07/2013,Disappointment Cleaver,12,12
10/07/2013,Emmons-Winthrop,2,2
10/07/2013,Disappointment Cleaver,1,1
10/07/2013,Emmons-Winthrop,3,0
11/07/2013,Disappointment Cleaver,12,9
11/07/2013,Emmons-Winthrop,11,9
11/07/2013,Emmons-Winthrop,6,5
11/07/2013,Emmons-Winthrop,2,2
11/07/2013,Disappointment Cleaver,4,4
11/07/2013,Emmons-Winthrop,3,0
11/07/2013,Disappointment Cleaver,3,0
11/07/2013,Disappointment Cleaver,2,0
11/07/2013,Liberty Ridge,2,0
11/07/2013,Emmons-Winthrop,4,0
11/07/2013,Disappointment Cleaver,12,9
11/07/2013,Emmons-Winthrop,2,2
11/07/2013,Disappointment Cleaver,10,10
11/07/2013,Emmons-Winthrop,3,3
11/07/2013,Disappointment Cleaver,6,5
11/07/2013,Disappointment Cleaver,3,0
11/07/2013,Disappointment Cleaver,3,3
11/07/2013,Disappointment Cleaver,2,0
11/07/2013,Disappointment Cleaver,7,6
11/07/2013,Emmons-Winthrop,2,0
12/07/2013,Disappointment Cleaver,4,0
12/07/2013,Kautz Glacier,2,0
12/07/2013,Emmons-Winthrop,3,3
12/07/2013,Disappointment Cleaver,9,0
12/07/2013,Little Tahoma,3,3
12/07/2013,Emmons-Winthrop,5,5
12/07/2013,Disappointment Cleaver,3,0
12/07/2013,Emmons-Winthrop,6,0
12/07/2013,Disappointment Cleaver,3,0
12/07/2013,Disappointment Cleaver,3,0
12/07/2013,Disappointment Cleaver,4,0
12/07/2013,Disappointment Cleaver,1,0
12/07/2013,Disappointment Cleaver,3,3
12/07/2013,Disappointment Cleaver,6,6
12/07/2013,Disappointment Cleaver,2,0
12/07/2013,Emmons-Winthrop,7,7
12/07/2013,Disappointment Cleaver,12,12
12/07/2013,Emmons-Winthrop,2,2
12/07/2013,Disappointment Cleaver,8,8
12/07/2013,Emmons-Winthrop,3,2
12/07/2013,Emmons-Winthrop,4,4
12/07/2013,Disappointment Cleaver,4,4
12/07/2013,Disappointment Cleaver,12,12
12/07/2013,Mowich Face,2,0
12/07/2013,Disappointment Cleaver,4,0
12/07/2013,Emmons-Winthrop,12,11
12/07/2013,Disappointment Cleaver,11,9
12/07/2013,Disappointment Cleaver,12,10
12/07/2013,Disappointment Cleaver,3,0
12/07/2013,Disappointment Cleaver,3,0
12/07/2013,Disappointment Cleaver,6,5
12/07/2013,Disappointment Cleaver,2,2
12/07/2013,Disappointment Cleaver,8,0
12/07/2013,Emmons-Winthrop,2,2
12/07/2013,Disappointment Cleaver,2,0
12/07/2013,Disappointment Cleaver,12,0
12/07/2013,Emmons-Winthrop,6,6
12/07/2013,Disappointment Cleaver,3,3
12/07/2013,Disappointment Cleaver,9,0
12/07/2013,Emmons-Winthrop,2,0
12/07/2013,Disappointment Cleaver,8,8
12/07/2013,Emmons-Winthrop,12,6
12/07/2013,Emmons-Winthrop,4,4
12/07/2013,Disappointment Cleaver,2,2
07/13/2013,Disappointment Cleaver,2,0
07/13/2013,Disappointment Cleaver,5,5
07/13/2013,Kautz Glacier,3,0
07/13/2013,Emmons-Winthrop,5,0
07/13/2013,Disappointment Cleaver,4,0
07/13/2013,Disappointment Cleaver,3,0
07/13/2013,Disappointment Cleaver,3,3
07/13/2013,Disappointment Cleaver,3,0
07/13/2013,glacier only - no summit attempt,2,0
07/13/2013,Emmons-Winthrop,4,4
07/13/2013,Disappointment Cleaver,6,0
07/13/2013,Kautz Glacier,2,2
07/13/2013,Emmons-Winthrop,3,2
07/13/2013,Emmons-Winthrop,6,0
07/13/2013,Disappointment Cleaver,7,6
07/13/2013,Disappointment Cleaver,3,0
07/13/2013,Disappointment Cleaver,2,2
07/13/2013,Kautz Glacier,4,4
07/13/2013,Disappointment Cleaver,6,0
07/13/2013,Emmons-Winthrop,3,3
07/13/2013,Disappointment Cleaver,2,2
07/13/2013,Emmons-Winthrop,4,0
07/13/2013,Disappointment Cleaver,2,0
07/13/2013,Disappointment Cleaver,12,11
07/13/2013,Disappointment Cleaver,12,10
07/13/2013,Kautz Glacier,4,0
07/13/2013,Emmons-Winthrop,2,0
07/13/2013,Emmons-Winthrop,5,5
07/13/2013,Disappointment Cleaver,11,12
07/13/2013,Emmons-Winthrop,2,2
07/13/2013,Disappointment Cleaver,10,8
07/13/2013,Disappointment Cleaver,4,4
07/14/2013,Disappointment Cleaver,6,0
07/14/2013,Disappointment Cleaver,2,0
07/14/2013,Disappointment Cleaver,1,0
07/14/2013,Emmons-Winthrop,12,8
07/14/2013,Disappointment Cleaver,2,0
07/14/2013,Disappointment Cleaver,12,12
07/14/2013,Disappointment Cleaver,4,0
07/14/2013,Disappointment Cleaver,4,0
07/14/2013,Emmons-Winthrop,2,2
07/14/2013,Emmons-Winthrop,6,4
07/14/2013,Disappointment Cleaver,2,2
07/14/2013,Kautz Glacier,10,9
07/14/2013,Disappointment Cleaver,12,8
07/14/2013,Disappointment Cleaver,3,3
07/14/2013,Disappointment Cleaver,3,0
07/14/2013,Disappointment Cleaver,12,0
07/14/2013,Disappointment Cleaver,2,0
07/15/2013,Disappointment Cleaver,12,0
07/15/2013,Kautz Glacier,3,3
07/15/2013,Disappointment Cleaver,2,0
07/15/2013,Disappointment Cleaver,3,0
07/15/2013,Disappointment Cleaver,3,0
07/15/2013,Disappointment Cleaver,2,0
07/15/2013,Disappointment Cleaver,12,3
07/15/2013,Emmons-Winthrop,2,0
07/15/2013,Disappointment Cleaver,4,4
07/15/2013,Disappointment Cleaver,2,2
07/15/2013,Kautz Glacier,4,0
07/15/2013,Disappointment Cleaver,11,3
07/15/2013,Tahoma Glacier,2,0
07/15/2013,Disappointment Cleaver,4,0
07/15/2013,Disappointment Cleaver,12,8
07/16/2013,Disappointment Cleaver,2,2
07/16/2013,Disappointment Cleaver,3,3
07/16/2013,Disappointment Cleaver,5,5
07/16/2013,Disappointment Cleaver,4,0
07/16/2013,Kautz Glacier,12,12
07/16/2013,Disappointment Cleaver,12,12
07/16/2013,Little Tahoma,6,6
07/16/2013,Little Tahoma,2,2
07/16/2013,Disappointment Cleaver,3,0
07/16/2013,Disappointment Cleaver,8,0
07/16/2013,Disappointment Cleaver,3,0
07/16/2013,Disappointment Cleaver,2,2
07/16/2013,Disappointment Cleaver,8,0
07/16/2013,Disappointment Cleaver,4,0
07/16/2013,Disappointment Cleaver,1,1
07/17/2013,Emmons-Winthrop,9,9
07/17/2013,Emmons-Winthrop,2,0
07/17/2013,Disappointment Cleaver,2,2
07/17/2013,Kautz Glacier,2,2
07/17/2013,Disappointment Cleaver,2,0
07/17/2013,Kautz Glacier,3,0
07/17/2013,Emmons-Winthrop,6,6
07/17/2013,Disappointment Cleaver,6,0
07/17/2013,Disappointment Cleaver,12,8
07/17/2013,Disappointment Cleaver,10,6
07/17/2013,Disappointment Cleaver,2,2
07/17/2013,Disappointment Cleaver,9,0
07/17/2013,Fuhrer's Finger,3,0
07/17/2013,Kautz Cleaver,3,0
07/17/2013,Disappointment Cleaver,3,0
07/17/2013,Emmons-Winthrop,8,8
07/18/2013,Disappointment Cleaver,11,0
07/18/2013,Disappointment Cleaver,2,0
07/18/2013,Disappointment Cleaver,12,0
07/18/2013,Disappointment Cleaver,12,12
07/18/2013,Emmons-Winthrop,3,3
07/18/2013,Disappointment Cleaver,2,2
07/18/2013,Disappointment Cleaver,2,0
07/18/2013,Disappointment Cleaver,2,0
07/18/2013,Emmons-Winthrop,3,3
07/18/2013,Disappointment Cleaver,1,1
07/18/2013,Emmons-Winthrop,10,8
07/18/2013,Disappointment Cleaver,4,0
07/18/2013,Emmons-Winthrop,4,4
07/18/2013,Kautz Glacier,3,3
07/18/2013,Disappointment Cleaver,3,0
07/18/2013,Disappointment Cleaver,5,0
07/18/2013,Disappointment Cleaver,4,0
07/18/2013,Disappointment Cleaver,2,0
07/18/2013,Emmons-Winthrop,3,2
07/18/2013,Emmons-Winthrop,2,2
07/18/2013,Disappointment Cleaver,5,0
07/18/2013,Disappointment Cleaver,2,0
07/18/2013,Disappointment Cleaver,3,0
07/18/2013,Disappointment Cleaver,1,0
07/18/2013,Kautz Glacier,3,3
07/18/2013,Disappointment Cleaver,11,0
07/18/2013,Disappointment Cleaver,4,0
07/18/2013,Emmons-Winthrop,3,3
07/18/2013,Disappointment Cleaver,4,4
07/18/2013,Disappointment Cleaver,6,6
07/18/2013,Disappointment Cleaver,2,0
07/19/2013,Disappointment Cleaver,12,9
07/19/2013,Disappointment Cleaver,2,2
07/19/2013,Disappointment Cleaver,2,2
07/19/2013,Disappointment Cleaver,5,2
07/19/2013,Disappointment Cleaver,3,3
07/19/2013,Disappointment Cleaver,4,4
07/19/2013,Disappointment Cleaver,8,0
07/19/2013,Disappointment Cleaver,10,7
07/19/2013,Kautz Glacier,4,4
07/19/2013,Emmons-Winthrop,3,0
07/19/2013,Disappointment Cleaver,2,0
07/19/2013,Emmons-Winthrop,6,6
07/19/2013,Disappointment Cleaver,2,0
07/19/2013,Success Cleaver,2,2
07/19/2013,Emmons-Winthrop,7,0
07/19/2013,Disappointment Cleaver,12,9
07/19/2013,Disappointment Cleaver,4,0
